stkcd,trdate,clprice
600999 招商證券,2012/09/27,9.494
601006 大秦鐵路,2012/09/27,5.089
601088 中國神華,2012/09/27,21.254
601166 興業銀行,2012/09/27,7.056
601169 北京銀行,2012/09/27,4.291
601186 中國鐵建,2012/09/27,4.221
601288 農業銀行,2012/09/27,2.044
601318 中國平安,2012/09/27,19.958
601328 交通銀行,2012/09/27,3.582
601336 新華保險,2012/09/27,23.783
601390 中國中鐵,2012/09/27,2.361
601398 工商銀行,2012/09/27,3.114
601601 中國太保,2012/09/27,18.816
601628 中國人壽,2012/09/27,18.136
601668 中國建築,2012/09/27,2.716
601669 中國電建,2012/09/27,2.741
601688 華泰證券,2012/09/27,8.918
601766 中國中車,2012/09/27,3.693
601800 中國交建,2012/09/27,3.66
601818 光大銀行,2012/09/27,2.347
601857 中國石油,2012/09/27,7.951
601901 方正證券,2012/09/27,4.264
601988 中國銀行,2012/09/27,2.236
601989 中國重工,2012/09/27,4.632
601998 中信銀行,2012/09/27,3.256
600000 浦發銀行,2012/09/26,5.998
600010 包鋼股份,2012/09/26,2.433
600015 華夏銀行,2012/09/26,4.369
600016 民生銀行,2012/09/26,4.23
600018 上港集團,2012/09/26,2.162
600028 中國石化,2012/09/26,3.932
600030 中信證券,2012/09/26,10.447
600036 招商銀行,2012/09/26,8.251
600048 保利地產,2012/09/26,6.205
600050 中國聯通,2012/09/26,3.394
600104 上汽集團,2012/09/26,10.532
600109 國金證券,2012/09/26,6.458
600111 北方稀土,2012/09/26,20.916
600150 中國船舶,2012/09/26,19.748
600518 康美藥業,2012/09/26,7.191
600519 貴州茅台,2012/09/26,180.483
600585 海螺水泥,2012/09/26,14.262
600637 東方明珠,2012/09/26,15.527
600795 國電電力,2012/09/26,2.035
600837 海通證券,2012/09/26,8.546
600887 伊利股份,2012/09/26,6.16
600893 中航動力,2012/09/26,10.898
600999 招商證券,2012/09/26,9.043
601006 大秦鐵路,2012/09/26,4.995
601088 中國神華,2012/09/26,20.498
601166 興業銀行,2012/09/26,6.907
601169 北京銀行,2012/09/26,4.202
601186 中國鐵建,2012/09/26,4.127
601288 農業銀行,2012/09/26,2.003
601318 中國平安,2012/09/26,19.34
601328 交通銀行,2012/09/26,3.463
601336 新華保險,2012/09/26,22.805
601390 中國中鐵,2012/09/26,2.313
601398 工商銀行,2012/09/26,3.039
601601 中國太保,2012/09/26,17.923
601628 中國人壽,2012/09/26,17.772
601668 中國建築,2012/09/26,2.652
601669 中國電建,2012/09/26,2.669
601688 華泰證券,2012/09/26,8.5
601766 中國中車,2012/09/26,3.607
601800 中國交建,2012/09/26,3.597
601818 光大銀行,2012/09/26,2.303
601857 中國石油,2012/09/26,7.769
601901 方正證券,2012/09/26,4.046
601988 中國銀行,2012/09/26,2.168
601989 中國重工,2012/09/26,4.583
601998 中信銀行,2012/09/26,3.184
600000 浦發銀行,2012/09/25,6.04
600010 包鋼股份,2012/09/25,2.468
600015 華夏銀行,2012/09/25,4.408
600016 民生銀行,2012/09/25,4.245
600018 上港集團,2012/09/25,2.189
600028 中國石化,2012/09/25,3.986
600030 中信證券,2012/09/25,10.466
600036 招商銀行,2012/09/25,8.353
600048 保利地產,2012/09/25,6.292
600050 中國聯通,2012/09/25,3.404
600104 上汽集團,2012/09/25,10.582
600109 國金證券,2012/09/25,6.651
600111 北方稀土,2012/09/25,21.138
600150 中國船舶,2012/09/25,20.597
600518 康美藥業,2012/09/25,7.23
600519 貴州茅台,2012/09/25,182.503
600585 海螺水泥,2012/09/25,14.506
600637 東方明珠,2012/09/25,15.975
600795 國電電力,2012/09/25,2.052
600837 海通證券,2012/09/25,8.643
600887 伊利股份,2012/09/25,6.197
600893 中航動力,2012/09/25,11.027
600999 招商證券,2012/09/25,9.231
601006 大秦鐵路,2012/09/25,5.02
601088 中國神華,2012/09/25,20.593
601166 興業銀行,2012/09/25,6.913
601169 北京銀行,2012/09/25,4.24
601186 中國鐵建,2012/09/25,4.174
601288 農業銀行,2012/09/25,2.011
601318 中國平安,2012/09/25,19.402
601328 交通銀行,2012/09/25,3.463
601336 新華保險,2012/09/25,22.726
601390 中國中鐵,2012/09/25,2.332
601398 工商銀行,2012/09/25,3.047
601601 中國太保,2012/09/25,18.224
601628 中國人壽,2012/09/25,17.82
601668 中國建築,2012/09/25,2.652
601669 中國電建,2012/09/25,2.687
601688 華泰證券,2012/09/25,8.633
601766 中國中車,2012/09/25,3.664
601800 中國交建,2012/09/25,3.66
601818 光大銀行,2012/09/25,2.303
601857 中國石油,2012/09/25,7.897
601901 方正證券,2012/09/25,4.075
601988 中國銀行,2012/09/25,2.194
601989 中國重工,2012/09/25,4.652
601998 中信銀行,2012/09/25,3.22
600000 浦發銀行,2012/09/24,6.049
600010 包鋼股份,2012/09/24,2.443
600015 華夏銀行,2012/09/24,4.436
600016 民生銀行,2012/09/24,4.276
600018 上港集團,2012/09/24,2.189
600028 中國石化,2012/09/24,3.972
600030 中信證券,2012/09/24,10.285
600036 招商銀行,2012/09/24,8.345
600048 保利地產,2012/09/24,6.261
600050 中國聯通,2012/09/24,3.394
600104 上汽集團,2012/09/24,10.506
600109 國金證券,2012/09/24,6.681
600111 北方稀土,2012/09/24,21.496
600150 中國船舶,2012/09/24,20.637
600518 康美藥業,2012/09/24,7.452
600519 貴州茅台,2012/09/24,177.797
600585 海螺水泥,2012/09/24,14.309
600637 東方明珠,2012/09/24,16.104
600795 國電電力,2012/09/24,2.061
600837 海通證券,2012/09/24,8.508
600887 伊利股份,2012/09/24,6.181
600893 中航動力,2012/09/24,11.244
600999 招商證券,2012/09/24,9.175
601006 大秦鐵路,2012/09/24,5.029
601088 中國神華,2012/09/24,20.517
601166 興業銀行,2012/09/24,6.943
601169 北京銀行,2012/09/24,4.291
601186 中國鐵建,2012/09/24,4.259
601288 農業銀行,2012/09/24,2.011
601318 中國平安,2012/09/24,19.225
601328 交通銀行,2012/09/24,3.497
601336 新華保險,2012/09/24,22.568
601390 中國中鐵,2012/09/24,2.371
601398 工商銀行,2012/09/24,3.039
601601 中國太保,2012/09/24,18.139
601628 中國人壽,2012/09/24,17.724
601668 中國建築,2012/09/24,2.652
601669 中國電建,2012/09/24,2.714
601688 華泰證券,2012/09/24,8.576
601766 中國中車,2012/09/24,3.712
601800 中國交建,2012/09/24,3.723
601818 光大銀行,2012/09/24,2.321
601857 中國石油,2012/09/24,7.86
601901 方正證券,2012/09/24,4.105
601988 中國銀行,2012/09/24,2.202
601989 中國重工,2012/09/24,4.711
601998 中信銀行,2012/09/24,3.229
600000 浦發銀行,2012/09/21,6.082
600010 包鋼股份,2012/09/21,2.448
600015 華夏銀行,2012/09/21,4.453
600016 民生銀行,2012/09/21,4.245
600018 上港集團,2012/09/21,2.226
600028 中國石化,2012/09/21,4.006
600030 中信證券,2012/09/21,10.228
600036 招商銀行,2012/09/21,8.302
600048 保利地產,2012/09/21,6.094
600050 中國聯通,2012/09/21,3.375
600104 上汽集團,2012/09/21,10.625
600109 國金證券,2012/09/21,6.409
600111 北方稀土,2012/09/21,21.32
600150 中國船舶,2012/09/21,20.297
600518 康美藥業,2012/09/21,7.505
600519 貴州茅台,2012/09/21,176.443
600585 海螺水泥,2012/09/21,13.793
600637 東方明珠,2012/09/21,15.467
600795 國電電力,2012/09/21,2.069
600837 海通證券,2012/09/21,8.353
600887 伊利股份,2012/09/21,6.132
600893 中航動力,2012/09/21,11.027
600999 招商證券,2012/09/21,9.09
601006 大秦鐵路,2012/09/21,5.012
601088 中國神華,2012/09/21,20.413
601166 興業銀行,2012/09/21,6.961
601169 北京銀行,2012/09/21,4.335
601186 中國鐵建,2012/09/21,4.184
601288 農業銀行,2012/09/21,2.011
601318 中國平安,2012/09/21,18.9
601328 交通銀行,2012/09/21,3.489
601336 新華保險,2012/09/21,22.074
601390 中國中鐵,2012/09/21,2.332
601398 工商銀行,2012/09/21,3.056
601601 中國太保,2012/09/21,17.669
601628 中國人壽,2012/09/21,17.388
601668 中國建築,2012/09/21,2.661
601669 中國電建,2012/09/21,2.714
601688 華泰證券,2012/09/21,8.453
601766 中國中車,2012/09/21,3.712
601800 中國交建,2012/09/21,3.741
601818 光大銀行,2012/09/21,2.329
601857 中國石油,2012/09/21,7.906
601901 方正證券,2012/09/21,4.065
601988 中國銀行,2012/09/21,2.21
601989 中國重工,2012/09/21,4.691
601998 中信銀行,2012/09/21,3.238
600000 浦發銀行,2012/09/20,6.099
600010 包鋼股份,2012/09/20,2.448
600015 華夏銀行,2012/09/20,4.476
600016 民生銀行,2012/09/20,4.23
600018 上港集團,2012/09/20,2.207
600028 中國石化,2012/09/20,3.945
600030 中信證券,2012/09/20,10.257
600036 招商銀行,2012/09/20,8.243
600048 保利地產,2012/09/20,5.914
600050 中國聯通,2012/09/20,3.375
600104 上汽集團,2012/09/20,10.616
600109 國金證券,2012/09/20,6.241
600111 北方稀土,2012/09/20,21.001
600150 中國船舶,2012/09/20,21.076
600518 康美藥業,2012/09/20,7.688
600519 貴州茅台,2012/09/20,175.257
600585 海螺水泥,2012/09/20,13.69
600637 東方明珠,2012/09/20,15.428
600795 國電電力,2012/09/20,2.052
600837 海通證券,2012/09/20,8.334
600887 伊利股份,2012/09/20,6.144
600893 中航動力,2012/09/20,11.678
600999 招商證券,2012/09/20,9.128
601006 大秦鐵路,2012/09/20,5.012
601088 中國神華,2012/09/20,20.092
601166 興業銀行,2012/09/20,6.99
601169 北京銀行,2012/09/20,4.367
601186 中國鐵建,2012/09/20,4.165
601288 農業銀行,2012/09/20,2.028
601318 中國平安,2012/09/20,19.01
601328 交通銀行,2012/09/20,3.497
601336 新華保險,2012/09/20,22.637
601390 中國中鐵,2012/09/20,2.323
601398 工商銀行,2012/09/20,3.072
601601 中國太保,2012/09/20,17.678
601628 中國人壽,2012/09/20,17.081
601668 中國建築,2012/09/20,2.67
601669 中國電建,2012/09/20,2.696
601688 華泰證券,2012/09/20,8.434
601766 中國中車,2012/09/20,3.74
601800 中國交建,2012/09/20,3.741
601818 光大銀行,2012/09/20,2.356
601857 中國石油,2012/09/20,7.869
601901 方正證券,2012/09/20,4.055
601988 中國銀行,2012/09/20,2.21
601989 中國重工,2012/09/20,4.917
601998 中信銀行,2012/09/20,3.256
600000 浦發銀行,2012/09/19,6.192
600010 包鋼股份,2012/09/19,2.542
600015 華夏銀行,2012/09/19,4.616
600016 民生銀行,2012/09/19,4.268
600018 上港集團,2012/09/19,2.244
600028 中國石化,2012/09/19,4.006
600030 中信證券,2012/09/19,10.38
600036 招商銀行,2012/09/19,8.353
600048 保利地產,2012/09/19,6.063
600050 中國聯通,2012/09/19,3.471
600104 上汽集團,2012/09/19,10.869
600109 國金證券,2012/09/19,6.305
600111 北方稀土,2012/09/19,22.005
600150 中國船舶,2012/09/19,19.808
600518 康美藥業,2012/09/19,7.862
600519 貴州茅台,2012/09/19,177.185
600585 海螺水泥,2012/09/19,13.887
600637 東方明珠,2012/09/19,15.955
600795 國電電力,2012/09/19,2.113
600837 海通證券,2012/09/19,8.527
600887 伊利股份,2012/09/19,6.234
600893 中航動力,2012/09/19,11.984
600999 招商證券,2012/09/19,9.325
601006 大秦鐵路,2012/09/19,5.089
601088 中國神華,2012/09/19,20.678
601166 興業銀行,2012/09/19,7.097
601169 北京銀行,2012/09/19,4.461
601186 中國鐵建,2012/09/19,4.278
601288 農業銀行,2012/09/19,2.036
601318 中國平安,2012/09/19,19.282
601328 交通銀行,2012/09/19,3.539
601336 新華保險,2012/09/19,24.386
601390 中國中鐵,2012/09/19,2.38
601398 工商銀行,2012/09/19,3.089
601601 中國太保,2012/09/19,18.054
601628 中國人壽,2012/09/19,17.436
601668 中國建築,2012/09/19,2.707
601669 中國電建,2012/09/19,2.777
601688 華泰證券,2012/09/19,8.662
601766 中國中車,2012/09/19,3.844
601800 中國交建,2012/09/19,3.831
601818 光大銀行,2012/09/19,2.383
601857 中國石油,2012/09/19,8.006
601901 方正證券,2012/09/19,4.195
601988 中國銀行,2012/09/19,2.227
601989 中國重工,2012/09/19,4.888
601998 中信銀行,2012/09/19,3.338
600000 浦發銀行,2012/09/18,6.2
600010 包鋼股份,2012/09/18,2.532
600015 華夏銀行,2012/09/18,4.616
600016 民生銀行,2012/09/18,4.284
600018 上港集團,2012/09/18,2.235
600028 中國石化,2012/09/18,4.006
600030 中信證券,2012/09/18,10.276
600036 招商銀行,2012/09/18,8.455
600048 保利地產,2012/09/18,6.075
600050 中國聯通,2012/09/18,3.471
600104 上汽集團,2012/09/18,10.633
600109 國金證券,2012/09/18,6.028
600111 北方稀土,2012/09/18,21.679
600150 中國船舶,2012/09/18,19.988
600518 康美藥業,2012/09/18,7.882
600519 貴州茅台,2012/09/18,183.895
600585 海螺水泥,2012/09/18,13.709
600637 東方明珠,2012/09/18,15.746
600795 國電電力,2012/09/18,2.122
600837 海通證券,2012/09/18,8.421
600887 伊利股份,2012/09/18,6.286
600893 中航動力,2012/09/18,12.083
600999 招商證券,2012/09/18,9.25
601006 大秦鐵路,2012/09/18,5.114
601088 中國神華,2012/09/18,20.744
601166 興業銀行,2012/09/18,7.085
601169 北京銀行,2012/09/18,4.468
601186 中國鐵建,2012/09/18,4.221
601288 農業銀行,2012/09/18,2.036
601318 中國平安,2012/09/18,19.115
601328 交通銀行,2012/09/18,3.539
601336 新華保險,2012/09/18,24.692
601390 中國中鐵,2012/09/18,2.371
601398 工商銀行,2012/09/18,3.089
601601 中國太保,2012/09/18,18.252
601628 中國人壽,2012/09/18,17.407
601668 中國建築,2012/09/18,2.725
601669 中國電建,2012/09/18,2.777
601688 華泰證券,2012/09/18,8.405
601766 中國中車,2012/09/18,3.806
601800 中國交建,2012/09/18,3.831
601818 光大銀行,2012/09/18,2.383
601857 中國石油,2012/09/18,8.006
601901 方正證券,2012/09/18,4.145
601988 中國銀行,2012/09/18,2.236
601989 中國重工,2012/09/18,4.878
601998 中信銀行,2012/09/18,3.338
600000 浦發銀行,2012/09/17,6.251
600010 包鋼股份,2012/09/17,2.542
600015 華夏銀行,2012/09/17,4.649
600016 民生銀行,2012/09/17,4.369
600018 上港集團,2012/09/17,2.244
600028 中國石化,2012/09/17,4.04
600030 中信證券,2012/09/17,10.352
600036 招商銀行,2012/09/17,8.573
600048 保利地產,2012/09/17,6.007
600050 中國聯通,2012/09/17,3.567
600104 上汽集團,2012/09/17,10.456
600109 國金證券,2012/09/17,6.073
600111 北方稀土,2012/09/17,22.508
600150 中國船舶,2012/09/17,20.807
600518 康美藥業,2012/09/17,7.742
600519 貴州茅台,2012/09/17,184.638
600585 海螺水泥,2012/09/17,14.065
600637 東方明珠,2012/09/17,15.955
600795 國電電力,2012/09/17,2.148
600837 海通證券,2012/09/17,8.498
600887 伊利股份,2012/09/17,6.304
600893 中航動力,2012/09/17,12.201
600999 招商證券,2012/09/17,9.428
601006 大秦鐵路,2012/09/17,5.132
601088 中國神華,2012/09/17,21.14
601166 興業銀行,2012/09/17,7.133
601169 北京銀行,2012/09/17,4.518
601186 中國鐵建,2012/09/17,4.297
601288 農業銀行,2012/09/17,2.053
601318 中國平安,2012/09/17,19.115
601328 交通銀行,2012/09/17,3.565
601336 新華保險,2012/09/17,24.989
601390 中國中鐵,2012/09/17,2.409
601398 工商銀行,2012/09/17,3.131
601601 中國太保,2012/09/17,18.308
601628 中國人壽,2012/09/17,17.302
601668 中國建築,2012/09/17,2.743
601669 中國電建,2012/09/17,2.804
601688 華泰證券,2012/09/17,8.462
601766 中國中車,2012/09/17,3.892
601800 中國交建,2012/09/17,3.831
601818 光大銀行,2012/09/17,2.4
601857 中國石油,2012/09/17,7.967
601901 方正證券,2012/09/17,4.205
601988 中國銀行,2012/09/17,2.244
601989 中國重工,2012/09/17,5.045
601998 中信銀行,2012/09/17,3.383
600000 浦發銀行,2012/09/14,6.344
600010 包鋼股份,2012/09/14,2.656
600015 華夏銀行,2012/09/14,4.745
600016 民生銀行,2012/09/14,4.438
600018 上港集團,2012/09/14,2.298
600028 中國石化,2012/09/14,4.073
600030 中信證券,2012/09/14,10.789
600036 招商銀行,2012/09/14,8.675
600048 保利地產,2012/09/14,6.44
600050 中國聯通,2012/09/14,3.644
600104 上汽集團,2012/09/14,10.802
600109 國金證券,2012/09/14,6.453
600111 北方稀土,2012/09/14,23.154
600150 中國船舶,2012/09/14,21.786
600518 康美藥業,2012/09/14,7.867
600519 貴州茅台,2012/09/14,187.285
600585 海螺水泥,2012/09/14,14.328
600637 東方明珠,2012/09/14,16.323
600795 國電電力,2012/09/14,2.174
600837 海通證券,2012/09/14,8.845
600887 伊利股份,2012/09/14,6.387
600893 中航動力,2012/09/14,12.557
600999 招商證券,2012/09/14,9.738
601006 大秦鐵路,2012/09/14,5.14
601088 中國神華,2012/09/14,21.688
601166 興業銀行,2012/09/14,7.257
601169 北京銀行,2012/09/14,4.569
601186 中國鐵建,2012/09/14,4.4
601288 農業銀行,2012/09/14,2.069
601318 中國平安,2012/09/14,19.593
601328 交通銀行,2012/09/14,3.582
601336 新華保險,2012/09/14,26.905
601390 中國中鐵,2012/09/14,2.457
601398 工商銀行,2012/09/14,3.156
601601 中國太保,2012/09/14,18.948
601628 中國人壽,2012/09/14,17.887
601668 中國建築,2012/09/14,2.788
601669 中國電建,2012/09/14,2.912
601688 華泰證券,2012/09/14,8.785
601766 中國中車,2012/09/14,4.025
601800 中國交建,2012/09/14,3.885
601818 光大銀行,2012/09/14,2.418
601857 中國石油,2012/09/14,8.021
601901 方正證券,2012/09/14,4.403
601988 中國銀行,2012/09/14,2.269
601989 中國重工,2012/09/14,5.065
601998 中信銀行,2012/09/14,3.428
600000 浦發銀行,2012/09/13,6.285
600010 包鋼股份,2012/09/13,2.607
600015 華夏銀行,2012/09/13,4.705
600016 民生銀行,2012/09/13,4.384
600018 上港集團,2012/09/13,2.271
600028 中國石化,2012/09/13,4.06
600030 中信證券,2012/09/13,10.675
600036 招商銀行,2012/09/13,8.565
600048 保利地產,2012/09/13,6.452
600050 中國聯通,2012/09/13,3.606
600104 上汽集團,2012/09/13,10.54
600109 國金證券,2012/09/13,6.345
600111 北方稀土,2012/09/13,22.651
600150 中國船舶,2012/09/13,22.645
600518 康美藥業,2012/09/13,7.915
600519 貴州茅台,2012/09/13,183.628
600585 海螺水泥,2012/09/13,14.037
600637 東方明珠,2012/09/13,16.214
600795 國電電力,2012/09/13,2.174
600837 海通證券,2012/09/13,8.778
600887 伊利股份,2012/09/13,6.369
600893 中航動力,2012/09/13,12.952
600999 招商證券,2012/09/13,9.663
601006 大秦鐵路,2012/09/13,5.132
601088 中國神華,2012/09/13,21.272
601166 興業銀行,2012/09/13,7.192
601169 北京銀行,2012/09/13,4.544
601186 中國鐵建,2012/09/13,4.372
601288 農業銀行,2012/09/13,2.044
601318 中國平安,2012/09/13,19.497
601328 交通銀行,2012/09/13,3.565
601336 新華保險,2012/09/13,27.241
601390 中國中鐵,2012/09/13,2.457
601398 工商銀行,2012/09/13,3.131
601601 中國太保,2012/09/13,18.816
601628 中國人壽,2012/09/13,17.743
601668 中國建築,2012/09/13,2.797
601669 中國電建,2012/09/13,2.939
601688 華泰證券,2012/09/13,8.747
601766 中國中車,2012/09/13,4.025
601800 中國交建,2012/09/13,3.894
601818 光大銀行,2012/09/13,2.418
601857 中國石油,2012/09/13,7.967
601901 方正證券,2012/09/13,4.383
601988 中國銀行,2012/09/13,2.261
601989 中國重工,2012/09/13,5.114
601998 中信銀行,2012/09/13,3.401
600000 浦發銀行,2012/09/12,6.31
600010 包鋼股份,2012/09/12,2.671
600015 華夏銀行,2012/09/12,4.717
600016 民生銀行,2012/09/12,4.423
600018 上港集團,2012/09/12,2.271
600028 中國石化,2012/09/12,4.08
600030 中信證券,2012/09/12,10.77
600036 招商銀行,2012/09/12,8.565
