stkcd	trdate	clprice
600048 保利地產	4/22/2013	7.628
600050 中國聯通	4/22/2013	3.452
600104 上汽集團	4/22/2013	13.255
600109 國金證券	4/22/2013	7.883
600111 北方稀土	4/22/2013	18.391
600150 中國船舶	4/22/2013	19.029
600518 康美藥業	4/22/2013	8.567
600519 貴州茅台	4/22/2013	132.919
600585 海螺水泥	4/22/2013	18.02
600637 東方明珠	4/22/2013	19.061
600795 國電電力	4/22/2013	2.445
600837 海通證券	4/22/2013	10.504
600887 伊利股份	4/22/2013	9.485
600893 中航動力	4/22/2013	14.047
600999 招商證券	4/22/2013	11.767
601006 大秦鐵路	4/22/2013	6.209
601088 中國神華	4/22/2013	20.064
601166 興業銀行	4/22/2013	11.01
601169 北京銀行	4/22/2013	5.529
601186 中國鐵建	4/22/2013	4.862
601288 農業銀行	4/22/2013	2.278
601318 中國平安	4/22/2013	20.106
601328 交通銀行	4/22/2013	3.997
601336 新華保險	4/22/2013	24.277
601390 中國中鐵	4/22/2013	2.744
601398 工商銀行	4/22/2013	3.423
601601 中國太保	4/22/2013	18.534
601628 中國人壽	4/22/2013	16.515
601668 中國建築	4/22/2013	3.223
601669 中國電建	4/22/2013	3.172
601688 華泰證券	4/22/2013	9.545
601766 中國中車	4/22/2013	3.873
601800 中國交建	4/22/2013	4.631
601818 光大銀行	4/22/2013	2.755
601857 中國石油	4/22/2013	7.814
601901 方正證券	4/22/2013	7.256
601988 中國銀行	4/22/2013	2.446
601989 中國重工	4/22/2013	4.514
601998 中信銀行	4/22/2013	3.989
600000 浦發銀行	4/19/2013	8.554
600010 包鋼股份	4/19/2013	2.438
600015 華夏銀行	4/19/2013	5.951
600016 民生銀行	4/19/2013	7.817
600018 上港集團	4/19/2013	2.471
600028 中國石化	4/19/2013	4.68
600030 中信證券	4/19/2013	12.175
600036 招商銀行	4/19/2013	10.68
600048 保利地產	4/19/2013	7.832
600050 中國聯通	4/19/2013	3.394
600104 上汽集團	4/19/2013	13.365
600109 國金證券	4/19/2013	7.932
600111 北方稀土	4/19/2013	18.58
600150 中國船舶	4/19/2013	19.199
600518 康美藥業	4/19/2013	8.514
600519 貴州茅台	4/19/2013	137.143
600585 海螺水泥	4/19/2013	18.048
600637 東方明珠	4/19/2013	18.304
600795 國電電力	4/19/2013	2.462
600837 海通證券	4/19/2013	10.524
600887 伊利股份	4/19/2013	9.642
600893 中航動力	4/19/2013	14.047
600999 招商證券	4/19/2013	11.729
601006 大秦鐵路	4/19/2013	6.166
601088 中國神華	4/19/2013	20.13
601166 興業銀行	4/19/2013	10.785
601169 北京銀行	4/19/2013	5.542
601186 中國鐵建	4/19/2013	4.853
601288 農業銀行	4/19/2013	2.286
601318 中國平安	4/19/2013	20.562
601328 交通銀行	4/19/2013	4.005
601336 新華保險	4/19/2013	24.89
601390 中國中鐵	4/19/2013	2.715
601398 工商銀行	4/19/2013	3.431
601601 中國太保	4/19/2013	18.976
601628 中國人壽	4/19/2013	16.947
601668 中國建築	4/19/2013	3.241
601669 中國電建	4/19/2013	3.181
601688 華泰證券	4/19/2013	9.583
601766 中國中車	4/19/2013	3.911
601800 中國交建	4/19/2013	4.622
601818 光大銀行	4/19/2013	2.755
601857 中國石油	4/19/2013	7.805
601901 方正證券	4/19/2013	7.196
601988 中國銀行	4/19/2013	2.454
601989 中國重工	4/19/2013	4.484
601998 中信銀行	4/19/2013	4.043
600000 浦發銀行	4/18/2013	8.124
600010 包鋼股份	4/18/2013	2.388
600015 華夏銀行	4/18/2013	5.709
600016 民生銀行	4/18/2013	7.23
600018 上港集團	4/18/2013	2.425
600028 中國石化	4/18/2013	4.599
600030 中信證券	4/18/2013	11.539
600036 招商銀行	4/18/2013	10.291
600048 保利地產	4/18/2013	7.745
600050 中國聯通	4/18/2013	3.337
600104 上汽集團	4/18/2013	13.154
600109 國金證券	4/18/2013	7.69
600111 北方稀土	4/18/2013	18.071
600150 中國船舶	4/18/2013	18.849
600518 康美藥業	4/18/2013	8.384
600519 貴州茅台	4/18/2013	137.082
600585 海螺水泥	4/18/2013	17.626
600637 東方明珠	4/18/2013	18.244
600795 國電電力	4/18/2013	2.427
600837 海通證券	4/18/2013	10.08
600887 伊利股份	4/18/2013	9.501
600893 中航動力	4/18/2013	14.047
600999 招商證券	4/18/2013	11.288
601006 大秦鐵路	4/18/2013	6.038
601088 中國神華	4/18/2013	19.714
601166 興業銀行	4/18/2013	10.204
601169 北京銀行	4/18/2013	5.296
601186 中國鐵建	4/18/2013	4.768
601288 農業銀行	4/18/2013	2.245
601318 中國平安	4/18/2013	20.255
601328 交通銀行	4/18/2013	3.912
601336 新華保險	4/18/2013	24.406
601390 中國中鐵	4/18/2013	2.657
601398 工商銀行	4/18/2013	3.389
601601 中國太保	4/18/2013	18.826
601628 中國人壽	4/18/2013	16.726
601668 中國建築	4/18/2013	3.159
601669 中國電建	4/18/2013	3.1
601688 華泰證券	4/18/2013	9.222
601766 中國中車	4/18/2013	3.835
601800 中國交建	4/18/2013	4.541
601818 光大銀行	4/18/2013	2.675
601857 中國石油	4/18/2013	7.732
601901 方正證券	4/18/2013	6.61
601988 中國銀行	4/18/2013	2.42
601989 中國重工	4/18/2013	4.386
601998 中信銀行	4/18/2013	3.89
600000 浦發銀行	4/17/2013	8.09
600010 包鋼股份	4/17/2013	2.428
600015 華夏銀行	4/17/2013	5.648
600016 民生銀行	4/17/2013	7.152
600018 上港集團	4/17/2013	2.425
600028 中國石化	4/17/2013	4.626
600030 中信證券	4/17/2013	11.463
600036 招商銀行	4/17/2013	10.291
600048 保利地產	4/17/2013	7.745
600050 中國聯通	4/17/2013	3.327
600104 上汽集團	4/17/2013	13.011
600109 國金證券	4/17/2013	7.71
600111 北方稀土	4/17/2013	18.078
600150 中國船舶	4/17/2013	18.819
600518 康美藥業	4/17/2013	8.447
600519 貴州茅台	4/17/2013	136.577
600585 海螺水泥	4/17/2013	17.851
600637 東方明珠	4/17/2013	17.856
600795 國電電力	4/17/2013	2.427
600837 海通證券	4/17/2013	10.032
600887 伊利股份	4/17/2013	9.63
600893 中航動力	4/17/2013	14.047
600999 招商證券	4/17/2013	10.959
601006 大秦鐵路	4/17/2013	6.038
601088 中國神華	4/17/2013	19.658
601166 興業銀行	4/17/2013	10.073
601169 北京銀行	4/17/2013	5.302
601186 中國鐵建	4/17/2013	4.711
601288 農業銀行	4/17/2013	2.245
601318 中國平安	4/17/2013	20.039
601328 交通銀行	4/17/2013	3.878
601336 新華保險	4/17/2013	24.168
601390 中國中鐵	4/17/2013	2.648
601398 工商銀行	4/17/2013	3.373
601601 中國太保	4/17/2013	18.76
601628 中國人壽	4/17/2013	16.582
601668 中國建築	4/17/2013	3.159
601669 中國電建	4/17/2013	3.056
601688 華泰證券	4/17/2013	9.118
601766 中國中車	4/17/2013	3.854
601800 中國交建	4/17/2013	4.487
601818 光大銀行	4/17/2013	2.666
601857 中國石油	4/17/2013	7.769
601901 方正證券	4/17/2013	6.501
601988 中國銀行	4/17/2013	2.42
601989 中國重工	4/17/2013	4.357
601998 中信銀行	4/17/2013	3.844
600000 浦發銀行	4/16/2013	8.217
600010 包鋼股份	4/16/2013	2.408
600015 華夏銀行	4/16/2013	5.704
600016 民生銀行	4/16/2013	7.361
600018 上港集團	4/16/2013	2.416
600028 中國石化	4/16/2013	4.633
600030 中信證券	4/16/2013	11.548
600036 招商銀行	4/16/2013	10.452
600048 保利地產	4/16/2013	7.708
600050 中國聯通	4/16/2013	3.327
600104 上汽集團	4/16/2013	13.061
600109 國金證券	4/16/2013	7.759
600111 北方稀土	4/16/2013	18.208
600150 中國船舶	4/16/2013	18.729
600518 康美藥業	4/16/2013	8.302
600519 貴州茅台	4/16/2013	132.498
600585 海螺水泥	4/16/2013	17.682
600637 東方明珠	4/16/2013	17.786
600795 國電電力	4/16/2013	2.48
600837 海通證券	4/16/2013	10.012
600887 伊利股份	4/16/2013	9.191
600893 中航動力	4/16/2013	14.047
600999 招商證券	4/16/2013	11.081
601006 大秦鐵路	4/16/2013	5.995
601088 中國神華	4/16/2013	19.724
601166 興業銀行	4/16/2013	10.251
601169 北京銀行	4/16/2013	5.422
601186 中國鐵建	4/16/2013	4.711
601288 農業銀行	4/16/2013	2.261
601318 中國平安	4/16/2013	19.905
601328 交通銀行	4/16/2013	3.921
601336 新華保險	4/16/2013	24.07
601390 中國中鐵	4/16/2013	2.657
601398 工商銀行	4/16/2013	3.373
601601 中國太保	4/16/2013	18.75
601628 中國人壽	4/16/2013	16.707
601668 中國建築	4/16/2013	3.168
601669 中國電建	4/16/2013	3.082
601688 華泰證券	4/16/2013	9.146
601766 中國中車	4/16/2013	3.892
601800 中國交建	4/16/2013	4.55
601818 光大銀行	4/16/2013	2.693
601857 中國石油	4/16/2013	7.778
601901 方正證券	4/16/2013	6.64
601988 中國銀行	4/16/2013	2.429
601989 中國重工	4/16/2013	4.386
601998 中信銀行	4/16/2013	3.881
600000 浦發銀行	4/15/2013	8.292
600010 包鋼股份	4/15/2013	2.373
600015 華夏銀行	4/15/2013	5.698
600016 民生銀行	4/15/2013	7.462
600018 上港集團	4/15/2013	2.407
600028 中國石化	4/15/2013	4.626
600030 中信證券	4/15/2013	11.093
600036 招商銀行	4/15/2013	10.367
600048 保利地產	4/15/2013	7.275
600050 中國聯通	4/15/2013	3.317
600104 上汽集團	4/15/2013	12.589
600109 國金證券	4/15/2013	7.522
600111 北方稀土	4/15/2013	18.13
600150 中國船舶	4/15/2013	18.669
600518 康美藥業	4/15/2013	8.046
600519 貴州茅台	4/15/2013	132.177
600585 海螺水泥	4/15/2013	17.382
600637 東方明珠	4/15/2013	17.816
600795 國電電力	4/15/2013	2.471
600837 海通證券	4/15/2013	9.646
600887 伊利股份	4/15/2013	9.2
600893 中航動力	4/15/2013	14.047
600999 招商證券	4/15/2013	10.734
601006 大秦鐵路	4/15/2013	5.995
601088 中國神華	4/15/2013	20.007
601166 興業銀行	4/15/2013	10.423
601169 北京銀行	4/15/2013	5.422
601186 中國鐵建	4/15/2013	4.636
601288 農業銀行	4/15/2013	2.27
601318 中國平安	4/15/2013	19.416
601328 交通銀行	4/15/2013	3.954
601336 新華保險	4/15/2013	22.528
601390 中國中鐵	4/15/2013	2.629
601398 工商銀行	4/15/2013	3.373
601601 中國太保	4/15/2013	17.979
601628 中國人壽	4/15/2013	16.343
601668 中國建築	4/15/2013	3.096
601669 中國電建	4/15/2013	3.047
601688 華泰證券	4/15/2013	8.804
601766 中國中車	4/15/2013	3.825
601800 中國交建	4/15/2013	4.514
601818 光大銀行	4/15/2013	2.693
601857 中國石油	4/15/2013	7.769
601901 方正證券	4/15/2013	6.481
601988 中國銀行	4/15/2013	2.446
601989 中國重工	4/15/2013	4.327
601998 中信銀行	4/15/2013	3.844
600000 浦發銀行	4/12/2013	8.385
600010 包鋼股份	4/12/2013	2.418
600015 華夏銀行	4/12/2013	5.715
600016 民生銀行	4/12/2013	7.423
600018 上港集團	4/12/2013	2.407
600028 中國石化	4/12/2013	4.768
600030 中信證券	4/12/2013	11.131
600036 招商銀行	4/12/2013	10.393
600048 保利地產	4/12/2013	7.114
600050 中國聯通	4/12/2013	3.356
600104 上汽集團	4/12/2013	12.893
600109 國金證券	4/12/2013	7.319
600111 北方稀土	4/12/2013	18.345
600150 中國船舶	4/12/2013	19.348
600518 康美藥業	4/12/2013	8.152
600519 貴州茅台	4/12/2013	131.787
600585 海螺水泥	4/12/2013	17.448
600637 東方明珠	4/12/2013	17.627
600795 國電電力	4/12/2013	2.541
600837 海通證券	4/12/2013	9.607
600887 伊利股份	4/12/2013	9.406
600893 中航動力	4/12/2013	14.047
600999 招商證券	4/12/2013	10.724
601006 大秦鐵路	4/12/2013	6.064
601088 中國神華	4/12/2013	20.253
601166 興業銀行	4/12/2013	10.483
601169 北京銀行	4/12/2013	5.46
601186 中國鐵建	4/12/2013	4.683
601288 農業銀行	4/12/2013	2.261
601318 中國平安	4/12/2013	19.723
601328 交通銀行	4/12/2013	3.937
601336 新華保險	4/12/2013	22.548
601390 中國中鐵	4/12/2013	2.648
601398 工商銀行	4/12/2013	3.398
601601 中國太保	4/12/2013	18.271
601628 中國人壽	4/12/2013	16.582
601668 中國建築	4/12/2013	3.132
601669 中國電建	4/12/2013	3.065
601688 華泰證券	4/12/2013	8.823
601766 中國中車	4/12/2013	3.863
601800 中國交建	4/12/2013	4.505
601818 光大銀行	4/12/2013	2.675
601857 中國石油	4/12/2013	7.869
601901 方正證券	4/12/2013	6.55
601988 中國銀行	4/12/2013	2.454
601989 中國重工	4/12/2013	4.563
601998 中信銀行	4/12/2013	3.872
600000 浦發銀行	4/11/2013	8.453
600010 包鋼股份	4/11/2013	2.443
600015 華夏銀行	4/11/2013	5.704
600016 民生銀行	4/11/2013	7.462
600018 上港集團	4/11/2013	2.425
600028 中國石化	4/11/2013	4.842
600030 中信證券	4/11/2013	11.349
600036 招商銀行	4/11/2013	10.486
600048 保利地產	4/11/2013	7.182
600050 中國聯通	4/11/2013	3.385
600104 上汽集團	4/11/2013	13.137
600109 國金證券	4/11/2013	7.269
600111 北方稀土	4/11/2013	18.522
600150 中國船舶	4/11/2013	19.438
600518 康美藥業	4/11/2013	8.287
600519 貴州茅台	4/11/2013	129.254
600585 海螺水泥	4/11/2013	17.663
600637 東方明珠	4/11/2013	17.796
600795 國電電力	4/11/2013	2.585
600837 海通證券	4/11/2013	9.752
600887 伊利股份	4/11/2013	9.145
600893 中航動力	4/11/2013	14.047
600999 招商證券	4/11/2013	11.015
601006 大秦鐵路	4/11/2013	6.055
601088 中國神華	4/11/2013	20.319
601166 興業銀行	4/11/2013	10.465
601169 北京銀行	4/11/2013	5.435
601186 中國鐵建	4/11/2013	4.683
601288 農業銀行	4/11/2013	2.253
601318 中國平安	4/11/2013	19.761
601328 交通銀行	4/11/2013	3.946
601336 新華保險	4/11/2013	22.755
601390 中國中鐵	4/11/2013	2.648
601398 工商銀行	4/11/2013	3.406
601601 中國太保	4/11/2013	18.177
601628 中國人壽	4/11/2013	16.755
601668 中國建築	4/11/2013	3.15
601669 中國電建	4/11/2013	3.065
601688 華泰證券	4/11/2013	9.023
601766 中國中車	4/11/2013	3.92
601800 中國交建	4/11/2013	4.622
601818 光大銀行	4/11/2013	2.71
601857 中國石油	4/11/2013	7.869
601901 方正證券	4/11/2013	7.027
601988 中國銀行	4/11/2013	2.446
601989 中國重工	4/11/2013	4.632
601998 中信銀行	4/11/2013	3.908
600000 浦發銀行	4/10/2013	8.436
600010 包鋼股份	4/10/2013	2.517
600015 華夏銀行	4/10/2013	5.687
600016 民生銀行	4/10/2013	7.454
600018 上港集團	4/10/2013	2.435
600028 中國石化	4/10/2013	4.829
600030 中信證券	4/10/2013	11.406
600036 招商銀行	4/10/2013	10.528
600048 保利地產	4/10/2013	7.306
600050 中國聯通	4/10/2013	3.442
600104 上汽集團	4/10/2013	13.154
600109 國金證券	4/10/2013	7.339
600111 北方稀土	4/10/2013	18.841
600150 中國船舶	4/10/2013	19.858
600518 康美藥業	4/10/2013	8.075
600519 貴州茅台	4/10/2013	130.05
600585 海螺水泥	4/10/2013	17.223
600637 東方明珠	4/10/2013	18.015
600795 國電電力	4/10/2013	2.567
600837 海通證券	4/10/2013	9.742
600887 伊利股份	4/10/2013	9.206
600893 中航動力	4/10/2013	14.047
600999 招商證券	4/10/2013	11.194
601006 大秦鐵路	4/10/2013	6.149
601088 中國神華	4/10/2013	20.536
601166 興業銀行	4/10/2013	10.234
601169 北京銀行	4/10/2013	5.435
601186 中國鐵建	4/10/2013	4.721
601288 農業銀行	4/10/2013	2.261
601318 中國平安	4/10/2013	19.737
601328 交通銀行	4/10/2013	3.954
601336 新華保險	4/10/2013	23.121
601390 中國中鐵	4/10/2013	2.657
601398 工商銀行	4/10/2013	3.398
601601 中國太保	4/10/2013	18.431
601628 中國人壽	4/10/2013	16.841
601668 中國建築	4/10/2013	3.132
601669 中國電建	4/10/2013	3.073
601688 華泰證券	4/10/2013	9.089
601766 中國中車	4/10/2013	3.958
601800 中國交建	4/10/2013	4.541
601818 光大銀行	4/10/2013	2.719
601857 中國石油	4/10/2013	7.887
601901 方正證券	4/10/2013	7.177
601988 中國銀行	4/10/2013	2.446
601989 中國重工	4/10/2013	4.681
601998 中信銀行	4/10/2013	3.881
600000 浦發銀行	4/9/2013	8.47
600010 包鋼股份	4/9/2013	2.572
600015 華夏銀行	4/9/2013	5.743
600016 民生銀行	4/9/2013	7.5
600018 上港集團	4/9/2013	2.444
600028 中國石化	4/9/2013	4.856
600030 中信證券	4/9/2013	11.52
600036 招商銀行	4/9/2013	10.655
600048 保利地產	4/9/2013	7.288
600050 中國聯通	4/9/2013	3.452
600104 上汽集團	4/9/2013	12.935
600109 國金證券	4/9/2013	7.492
600111 北方稀土	4/9/2013	18.796
600150 中國船舶	4/9/2013	19.708
600518 康美藥業	4/9/2013	8.133
600519 貴州茅台	4/9/2013	125.183
600585 海螺水泥	4/9/2013	17.448
600637 東方明珠	4/9/2013	17.687
600795 國電電力	4/9/2013	2.593
600837 海通證券	4/9/2013	9.791
600887 伊利股份	4/9/2013	9.304
600893 中航動力	4/9/2013	14.047
600999 招商證券	4/9/2013	11.532
601006 大秦鐵路	4/9/2013	6.26
601088 中國神華	4/9/2013	20.423
601166 興業銀行	4/9/2013	10.299
601169 北京銀行	4/9/2013	5.454
601186 中國鐵建	4/9/2013	4.627
601288 農業銀行	4/9/2013	2.27
601318 中國平安	4/9/2013	19.718
601328 交通銀行	4/9/2013	3.971
601336 新華保險	4/9/2013	22.835
601390 中國中鐵	4/9/2013	2.619
601398 工商銀行	4/9/2013	3.398
601601 中國太保	4/9/2013	18.177
601628 中國人壽	4/9/2013	16.745
601668 中國建築	4/9/2013	3.051
601669 中國電建	4/9/2013	3.091
601688 華泰證券	4/9/2013	9.213
601766 中國中車	4/9/2013	3.835
601800 中國交建	4/9/2013	4.514
601818 光大銀行	4/9/2013	2.746
601857 中國石油	4/9/2013	7.851
601901 方正證券	4/9/2013	7.365
601988 中國銀行	4/9/2013	2.446
601989 中國重工	4/9/2013	4.721
601998 中信銀行	4/9/2013	3.899
600000 浦發銀行	4/8/2013	8.368
600010 包鋼股份	4/8/2013	2.567
600015 華夏銀行	4/8/2013	5.754
600016 民生銀行	4/8/2013	7.415
600018 上港集團	4/8/2013	2.435
600028 中國石化	4/8/2013	4.856
600030 中信證券	4/8/2013	11.301
600036 招商銀行	4/8/2013	10.672
600048 保利地產	4/8/2013	7.17
600050 中國聯通	4/8/2013	3.471
600104 上汽集團	4/8/2013	12.421
600109 國金證券	4/8/2013	7.363
600111 北方稀土	4/8/2013	18.293
600150 中國船舶	4/8/2013	19.828
600518 康美藥業	4/8/2013	8.258
600519 貴州茅台	4/8/2013	125.734
600585 海螺水泥	4/8/2013	17.139
600637 東方明珠	4/8/2013	17.806
600795 國電電力	4/8/2013	2.585
600837 海通證券	4/8/2013	9.578
600887 伊利股份	4/8/2013	9.476
600893 中航動力	4/8/2013	14.047
600999 招商證券	4/8/2013	11.297
601006 大秦鐵路	4/8/2013	6.286
601088 中國神華	4/8/2013	20.375
601166 興業銀行	4/8/2013	10.234
601169 北京銀行	4/8/2013	5.46
601186 中國鐵建	4/8/2013	4.598
601288 農業銀行	4/8/2013	2.261
601318 中國平安	4/8/2013	19.172
601328 交通銀行	4/8/2013	3.963
601336 新華保險	4/8/2013	22.014
601390 中國中鐵	4/8/2013	2.61
601398 工商銀行	4/8/2013	3.398
601601 中國太保	4/8/2013	17.424
601628 中國人壽	4/8/2013	16.448
601668 中國建築	4/8/2013	3.06
601669 中國電建	4/8/2013	3.056
601688 華泰證券	4/8/2013	8.985
601766 中國中車	4/8/2013	3.778
601800 中國交建	4/8/2013	4.496
601818 光大銀行	4/8/2013	2.755
601857 中國石油	4/8/2013	7.851
601901 方正證券	4/8/2013	7.137
601988 中國銀行	4/8/2013	2.446
601989 中國重工	4/8/2013	4.721
601998 中信銀行	4/8/2013	3.881
600000 浦發銀行	4/3/2013	8.486
600010 包鋼股份	4/3/2013	2.577
600015 華夏銀行	4/3/2013	5.833
600016 民生銀行	4/3/2013	7.485
600018 上港集團	4/3/2013	2.444
600028 中國石化	4/3/2013	4.883
600030 中信證券	4/3/2013	11.51
600036 招商銀行	4/3/2013	10.824
600048 保利地產	4/3/2013	7.325
600050 中國聯通	4/3/2013	3.519
600104 上汽集團	4/3/2013	12.395
600109 國金證券	4/3/2013	7.522
600111 北方稀土	4/3/2013	18.913
600150 中國船舶	4/3/2013	19.668
600518 康美藥業	4/3/2013	8.142
600519 貴州茅台	4/3/2013	125.375
600585 海螺水泥	4/3/2013	16.839
600637 東方明珠	4/3/2013	17.11
600795 國電電力	4/3/2013	2.585
600837 海通證券	4/3/2013	9.742
600887 伊利股份	4/3/2013	9.267
600893 中航動力	4/3/2013	14.047
600999 招商證券	4/3/2013	11.532
601006 大秦鐵路	4/3/2013	6.355
601088 中國神華	4/3/2013	20.63
601166 興業銀行	4/3/2013	10.168
601169 北京銀行	4/3/2013	5.548
601186 中國鐵建	4/3/2013	4.664
601288 農業銀行	4/3/2013	2.278
601318 中國平安	4/3/2013	19.536
601328 交通銀行	4/3/2013	4.005
601336 新華保險	4/3/2013	22.153
601390 中國中鐵	4/3/2013	2.667
601398 工商銀行	4/3/2013	3.414
601601 中國太保	4/3/2013	17.528
601628 中國人壽	4/3/2013	16.707
